Datetime,Percepation (mm),Temperatur (C),Observed discharge (m3/s),Simulated discharge (m3/s)
2004-10-23 00:00:00,0.0,-0.2,17.69,17.634303717543766
2004-10-24 00:00:00,0.01,-1.91,14.98,16.405975099745998
2004-10-25 00:00:00,0.02,-1.73,14.48,15.263488850974026
2004-10-26 00:00:00,1.66,0.42,15.09,14.990148373901043
2004-10-27 00:00:00,1.08,-0.67,14.2,14.458521783227837
2004-10-28 00:00:00,0.0,-0.99,13.25,13.451975928176171
2004-10-29 00:00:00,0.0,-1.24,11.99,12.54613314829634
2004-10-30 00:00:00,0.0,1.24,11.64,11.67291496240121
2004-10-31 00:00:00,0.0,1.25,11.36,11.354179129707093
2004-11-01 00:00:00,5.32,0.68,13.06,15.159228007355713
2004-11-02 00:00:00,2.67,0.09,13.9,17.215424818126998
2004-11-03 00:00:00,0.04,-2.22,11.68,16.021731638716055
2004-11-04 00:00:00,0.01,0.0,12.18,14.912915899284473
2004-11-05 00:00:00,8.6,3.47,38.43,28.035436122612072
2004-11-06 00:00:00,11.81,0.97,89.38,43.04869044260032
2004-11-07 00:00:00,3.43,-0.12,79.56,43.14405423336979
2004-11-08 00:00:00,4.08,-0.51,84.83,42.802932893797845
2004-11-09 00:00:00,0.02,0.01,60.33,39.82677147799729
2004-11-10 00:00:00,0.0,1.39,42.45,37.121972362370826
2004-11-11 00:00:00,0.0,0.17,31.99,35.967126854173706
2004-11-12 00:00:00,10.68,2.01,74.85,58.19830721058602
2004-11-13 00:00:00,19.68,-1.25,57.87,119.90304794538172
2004-11-14 00:00:00,13.1,-2.05,45.88,75.55527746619332
2004-11-15 00:00:00,16.81,-0.34,110.58,172.5075986992623
2004-11-16 00:00:00,16.27,-2.44,66.98,111.03134837038145
2004-11-17 00:00:00,8.52,-5.49,48.26,53.891939667596965
2004-11-18 00:00:00,2.76,-8.73,40.66,44.50524841635649
2004-11-19 00:00:00,5.53,-8.83,36.63,41.61501012378354
2004-11-20 00:00:00,8.81,-6.19,37.3,38.8428649279196
2004-11-21 00:00:00,7.54,-7.5,38.7,36.385238101564596
2004-11-22 00:00:00,0.14,-10.88,30.67,33.97790844015272
2004-11-23 00:00:00,0.12,-10.82,31.87,31.85923775927293
2004-11-24 00:00:00,0.05,-8.44,32.27,29.767247932887386
2004-11-25 00:00:00,12.32,-1.6,59.78,30.546382067457476
2004-11-26 00:00:00,0.37,-3.63,56.45,28.831482043395734
2004-11-27 00:00:00,1.43,-6.49,42.27,27.128610738224072
2004-11-28 00:00:00,2.85,-6.6,37.93,25.38768634096642
2004-11-29 00:00:00,0.56,-7.51,30.76,23.926909535574822
2004-11-30 00:00:00,0.0,-6.12,32.2,22.408695818223922
2004-12-01 00:00:00,0.93,-0.08,31.18,21.922200235482123
2004-12-02 00:00:00,0.0,-5.36,21.95,22.060899633317923
2004-12-03 00:00:00,0.72,-8.8,19.92,20.77526288799929
2004-12-04 00:00:00,3.59,-3.53,25.29,19.54671920868134
2004-12-05 00:00:00,1.2,0.78,32.77,19.271698819871894
2004-12-06 00:00:00,9.25,-0.01,60.46,31.997778546208508
2004-12-07 00:00:00,2.4,-0.04,51.16,34.50918697712055
2004-12-08 00:00:00,2.48,0.88,56.57,36.92368142027396
2004-12-09 00:00:00,0.68,-1.59,47.6,38.77222044875873
2004-12-10 00:00:00,0.06,2.26,51.02,36.52408651139997
2004-12-11 00:00:00,4.21,0.57,50.26,48.903401928444424
2004-12-12 00:00:00,10.89,0.55,55.02,112.45691426572577
2004-12-13 00:00:00,5.75,1.72,104.49,133.24126251340726
2004-12-14 00:00:00,0.19,0.72,96.97,102.66337866794129
2004-12-15 00:00:00,0.49,2.68,80.82,68.16893285511806
2004-12-16 00:00:00,0.88,-0.58,61.89,107.33937800454997
2004-12-17 00:00:00,0.04,0.99,50.19,51.90707357715672
2004-12-18 00:00:00,6.77,-1.99,43.31,63.05376467614034
2004-12-19 00:00:00,9.27,-5.53,38.01,45.02839812436158
2004-12-20 00:00:00,7.25,-8.42,33.65,42.48578689408702
2004-12-21 00:00:00,0.24,-11.45,24.7,39.565912334114635
2004-12-22 00:00:00,0.49,-8.69,27.66,37.40516483488556
2004-12-23 00:00:00,3.84,-2.89,29.56,34.853582326088656
2004-12-24 00:00:00,7.32,-6.78,23.66,33.06530463502755
2004-12-25 00:00:00,0.0,-10.01,17.36,30.81610737036188
2004-12-26 00:00:00,0.0,-15.88,13.88,29.30713405397283
2004-12-27 00:00:00,0.0,-12.51,15.52,27.31976695806684
2004-12-28 00:00:00,0.24,-4.06,23.08,26.053894112037977
2004-12-29 00:00:00,0.51,-0.98,20.2,24.432032195898028
2004-12-30 00:00:00,0.79,-2.15,22.22,24.15483199216252
2004-12-31 00:00:00,8.18,-0.21,21.43,31.48353751896881
2005-01-01 00:00:00,0.07,-0.87,21.96,31.334870213025937
2005-01-02 00:00:00,7.16,-0.81,21.52,33.503671913323686
2005-01-03 00:00:00,11.67,-3.47,19.88,32.596486936953255
2005-01-04 00:00:00,9.81,-5.8,18.7,30.50100622155827
2005-01-05 00:00:00,6.12,-4.0,18.09,29.073041270875443
2005-01-06 00:00:00,0.53,-4.88,17.86,27.22517874161668
2005-01-07 00:00:00,0.53,-2.67,20.31,26.12345857489572
2005-01-08 00:00:00,2.63,-0.51,20.82,26.042558351299597
2005-01-09 00:00:00,7.38,-2.34,19.43,27.699467488644334
2005-01-10 00:00:00,0.23,-5.72,18.0,26.042748888369793
2005-01-11 00:00:00,0.16,1.14,18.5,25.023050684947595
2005-01-12 00:00:00,2.22,-1.25,17.31,29.92900109178435
2005-01-13 00:00:00,4.04,0.19,20.07,32.392347568325256
2005-01-14 00:00:00,10.43,-1.44,23.4,35.29088496359955
2005-01-15 00:00:00,0.65,-5.51,20.12,33.737409612326786
2005-01-16 00:00:00,4.83,-3.64,19.67,31.867989393660796
2005-01-17 00:00:00,2.72,1.51,22.72,33.45551036546524
2005-01-18 00:00:00,0.07,1.71,27.45,37.922830466003475
2005-01-19 00:00:00,5.51,-1.76,23.96,44.40500136158325
2005-01-20 00:00:00,0.42,-7.48,19.49,41.609618890369596
2005-01-21 00:00:00,3.86,-5.5,20.17,39.735738176688585
2005-01-22 00:00:00,6.1,-4.44,18.12,37.07377225118948
2005-01-23 00:00:00,9.8,-5.86,16.51,35.581447724480604
2005-01-24 00:00:00,6.82,-5.88,15.75,33.2393293521082
2005-01-25 00:00:00,1.89,-7.67,14.07,32.023984526650324
2005-01-26 00:00:00,4.87,-9.39,14.96,29.952159831698786
2005-01-27 00:00:00,5.49,-2.45,16.45,30.190097463802733
2005-01-28 00:00:00,4.75,-0.81,20.27,30.251386004017707
2005-01-29 00:00:00,5.11,-0.2,24.88,36.06695310455947
2005-01-30 00:00:00,2.86,0.19,33.33,39.368114994573276
2005-01-31 00:00:00,13.47,-0.58,44.94,73.00156497798632
2005-02-01 00:00:00,21.01,-3.11,39.04,46.96883706123687
2005-02-02 00:00:00,18.39,-1.32,42.98,56.57846626872173
2005-02-03 00:00:00,2.25,0.42,54.2,47.06610334174024
2005-02-04 00:00:00,0.44,-1.48,45.7,50.96504492935164
2005-02-05 00:00:00,0.63,-0.12,42.68,45.066707208053586
2005-02-06 00:00:00,1.09,-1.21,30.42,45.69700356657051
2005-02-07 00:00:00,0.05,-3.81,22.18,43.30175519973072
2005-02-08 00:00:00,0.0,-4.95,20.59,41.565573241196034
2005-02-09 00:00:00,0.0,-4.62,21.76,38.98510634484601
2005-02-10 00:00:00,0.12,-2.62,22.9,37.57095214416765
2005-02-11 00:00:00,5.2,-2.42,20.38,36.22553972218995
2005-02-12 00:00:00,5.22,-5.28,19.31,35.049560115742736
2005-02-13 00:00:00,0.03,-7.75,17.29,32.93862976979213
2005-02-14 00:00:00,4.17,-7.64,15.88,31.993632868659656
2005-02-15 00:00:00,0.05,-10.7,16.44,30.094903340253094
2005-02-16 00:00:00,0.0,-15.25,14.98,29.343559054400448
2005-02-17 00:00:00,0.63,-10.41,19.62,27.631936870545637
2005-02-18 00:00:00,1.56,-3.84,21.61,27.05923725062089
2005-02-19 00:00:00,3.78,-3.01,20.2,25.52673458266373
2005-02-20 00:00:00,8.93,-3.97,18.67,25.162496582343874
2005-02-21 00:00:00,1.7,-6.9,16.13,23.770549324069805
2005-02-22 00:00:00,0.0,-11.13,11.31,23.523921481666385
2005-02-23 00:00:00,0.0,-17.57,9.72,22.244979504706343
2005-02-24 00:00:00,0.0,-17.39,9.28,22.099899675572672
2005-02-25 00:00:00,0.0,-14.18,13.35,20.919008425045693
2005-02-26 00:00:00,0.11,-6.42,14.48,20.86239604644135
2005-02-27 00:00:00,0.05,-13.42,11.55,19.76683584319481
2005-02-28 00:00:00,6.64,-7.26,13.66,19.835362806930323
2005-03-01 00:00:00,2.33,-9.49,11.06,18.823283940484203
2005-03-02 00:00:00,0.0,-17.54,8.74,18.95265735729089
2005-03-03 00:00:00,0.4,-17.53,11.18,18.00311263921066
2005-03-04 00:00:00,1.77,-9.82,13.48,18.19800921454747
2005-03-05 00:00:00,0.0,-5.31,12.75,17.299809630481136
2005-03-06 00:00:00,0.04,-6.19,12.53,17.539090542277034
2005-03-07 00:00:00,2.42,-2.16,13.39,17.11816177417216
2005-03-08 00:00:00,2.7,-1.27,13.04,18.113729285211807
2005-03-09 00:00:00,0.25,-4.59,11.79,17.699530320925714
2005-03-10 00:00:00,3.31,-2.74,11.35,17.914937986581805
2005-03-11 00:00:00,2.77,-0.01,11.04,19.79801994191776
2005-03-12 00:00:00,3.73,-7.12,10.04,21.519804187469877
2005-03-13 00:00:00,0.0,-13.41,8.6,20.457641103118274
2005-03-14 00:00:00,0.0,-12.68,9.2,20.45942464211472
2005-03-15 00:00:00,1.02,-9.28,9.34,19.47566076940193
2005-03-16 00:00:00,0.09,-9.99,8.96,19.54170583247846
2005-03-17 00:00:00,1.1,-6.14,8.85,18.62686161824524
2005-03-18 00:00:00,0.96,-6.51,8.58,18.754395887378465
2005-03-19 00:00:00,0.07,-13.39,8.6,17.893325980262297
2005-03-20 00:00:00,1.05,-12.16,8.31,18.074980662406595
2005-03-21 00:00:00,0.25,-5.78,7.85,17.261221890426924
2005-03-22 00:00:00,0.09,-0.34,8.78,17.57023775810377
2005-03-23 00:00:00,0.0,1.6,11.72,18.09720643611137
2005-03-24 00:00:00,0.04,2.79,17.16,27.154263371795935
2005-03-25 00:00:00,0.0,2.28,27.6,37.69984176119505
2005-03-26 00:00:00,0.0,-0.67,35.99,46.32766007095302
2005-03-27 00:00:00,0.0,-0.24,36.96,46.30341022622596
2005-03-28 00:00:00,0.2,-1.19,34.62,48.44103727882173
2005-03-29 00:00:00,0.4,0.01,36.42,44.73601972323406
2005-03-30 00:00:00,0.0,-1.91,29.6,43.63289922787731
2005-03-31 00:00:00,0.0,-2.66,23.61,41.2302325657336
2005-04-01 00:00:00,0.0,-2.94,19.79,39.43161910240263
2005-04-02 00:00:00,0.0,1.17,19.37,37.319685222053295
2005-04-03 00:00:00,1.3,3.92,28.28,42.86872324966261
2005-04-04 00:00:00,0.0,4.22,59.33,101.54824996647507
2005-04-05 00:00:00,1.98,3.35,90.23,186.71781637699894
2005-04-06 00:00:00,0.24,-0.31,78.11,180.07941178719742
2005-04-07 00:00:00,0.04,0.09,60.03,88.27594093492257
2005-04-08 00:00:00,8.63,1.46,63.21,147.0582107529352
2005-04-09 00:00:00,6.72,-1.4,48.26,114.81902457551354
2005-04-10 00:00:00,0.0,-3.11,37.33,59.20701033060441
2005-04-11 00:00:00,3.82,0.26,54.15,56.833899253623095
2005-04-12 00:00:00,8.79,1.92,93.01,140.81870708692696
2005-04-13 00:00:00,0.0,2.73,103.67,112.30267781865773
2005-04-14 00:00:00,0.0,1.41,73.46,128.24792765170102
2005-04-15 00:00:00,0.0,-0.47,61.29,98.1770252917415
2005-04-16 00:00:00,0.0,0.04,55.84,61.05721166913083
2005-04-17 00:00:00,0.0,0.54,62.5,47.20229306759472
2005-04-18 00:00:00,0.0,1.2,86.44,50.30104362943009
2005-04-19 00:00:00,0.0,-0.48,76.57,59.35924657343822
2005-04-20 00:00:00,0.0,-1.93,65.58,46.67152198327761
2005-04-21 00:00:00,0.84,-1.1,58.02,44.30647157604624
2005-04-22 00:00:00,1.26,-0.95,50.99,42.71171402846831
2005-04-23 00:00:00,0.02,-1.63,43.82,40.29364262076436
2005-04-24 00:00:00,0.0,-1.22,46.83,38.4857430507182
2005-04-25 00:00:00,0.0,-0.1,52.5,36.697748122999684
2005-04-26 00:00:00,0.0,2.16,64.49,36.83341733451748
2005-04-27 00:00:00,0.0,4.37,98.09,42.273331418249406
2005-04-28 00:00:00,0.0,4.96,135.35,112.80315801220202
2005-04-29 00:00:00,0.0,4.48,143.97,192.38129694279633
2005-04-30 00:00:00,0.13,5.2,202.39,215.6969920055171
2005-05-01 00:00:00,0.01,6.03,232.33,256.61777896450076
2005-05-02 00:00:00,0.57,5.11,255.99,309.06237934680536
2005-05-03 00:00:00,1.44,5.5,349.13,313.35216974573626
2005-05-04 00:00:00,2.58,6.09,332.34,342.797543992373
2005-05-05 00:00:00,6.99,0.91,215.14,389.29197598980556
2005-05-06 00:00:00,3.92,0.38,160.34,216.30138042787698
2005-05-07 00:00:00,0.03,1.0,146.45,115.70257126919255
2005-05-08 00:00:00,0.0,1.49,143.48,67.0814908915741
2005-05-09 00:00:00,0.01,1.11,149.11,65.2965728414004
2005-05-10 00:00:00,2.86,1.13,158.84,68.59440916341548
2005-05-11 00:00:00,0.3,0.52,166.04,55.418332174122725
2005-05-12 00:00:00,0.05,2.31,166.06,45.432291339891556
2005-05-13 00:00:00,0.24,1.28,162.09,65.47026375362364
2005-05-14 00:00:00,0.0,1.63,142.01,47.201510810403846
2005-05-15 00:00:00,4.22,1.7,147.72,105.8042707305654
2005-05-16 00:00:00,3.31,-0.65,129.42,97.62256498193028
2005-05-17 00:00:00,2.16,-0.58,107.9,61.04380218004257
2005-05-18 00:00:00,0.9,0.35,100.41,45.95383313798109
2005-05-19 00:00:00,0.21,0.69,104.31,44.16064640837385
2005-05-20 00:00:00,0.01,0.38,116.27,42.56670219339067
2005-05-21 00:00:00,0.06,3.96,275.11,40.98110604809692
2005-05-22 00:00:00,0.02,5.8,399.98,74.44244434844352
2005-05-23 00:00:00,0.07,7.81,504.1,183.0029867534524
2005-05-24 00:00:00,2.61,10.08,578.51,326.6309746902195
2005-05-25 00:00:00,0.0,7.65,483.54,430.77851752591533
2005-05-26 00:00:00,0.0,6.94,341.23,366.7248996137805
2005-05-27 00:00:00,1.42,7.82,479.04,330.9276364221985
2005-05-28 00:00:00,6.18,3.71,317.83,409.38964923817827
2005-05-29 00:00:00,0.15,4.45,270.35,262.8829229428225
2005-05-30 00:00:00,2.66,4.45,297.5,244.37659949019556
2005-05-31 00:00:00,0.08,2.45,210.65,203.4708229404416
2005-06-01 00:00:00,1.59,1.98,177.71,149.84226319294956
2005-06-02 00:00:00,0.46,2.54,161.43,100.96088179737463
2005-06-03 00:00:00,0.0,4.59,164.66,84.8641896440401
2005-06-04 00:00:00,0.0,6.61,235.22,117.48892354531483
2005-06-05 00:00:00,0.53,7.73,377.96,165.96853876284908
2005-06-06 00:00:00,2.58,3.05,258.53,254.3382334918001
2005-06-07 00:00:00,2.62,1.41,178.39,182.85956777506033
2005-06-08 00:00:00,1.09,2.53,148.06,103.32486165894868
2005-06-09 00:00:00,1.6,7.88,179.52,99.28889661740624
2005-06-10 00:00:00,2.88,8.74,328.54,230.15245564388684
2005-06-11 00:00:00,0.74,4.16,228.68,284.74894335525744
2005-06-12 00:00:00,0.33,7.12,220.2,201.5904675137494
2005-06-13 00:00:00,2.01,7.78,386.17,250.26721571499593
2005-06-14 00:00:00,0.88,7.94,323.89,274.2214801646451
2005-06-15 00:00:00,0.0,8.93,403.2,273.08187395350825
2005-06-16 00:00:00,0.0,12.53,423.07,252.03505131747738
2005-06-17 00:00:00,0.98,12.92,445.24,322.2918039759514
2005-06-18 00:00:00,7.39,7.23,360.88,457.5836377441394
2005-06-19 00:00:00,0.03,5.99,225.83,322.6432111948584
2005-06-20 00:00:00,0.0,14.41,248.9,235.0460797232544
2005-06-21 00:00:00,1.61,14.66,322.44,328.92806127565893
2005-06-22 00:00:00,12.36,10.59,455.54,502.35346762434165
2005-06-23 00:00:00,0.51,10.16,247.27,375.7152341253668
2005-06-24 00:00:00,3.07,12.56,257.97,341.1237904790701
2005-06-25 00:00:00,1.1,7.98,186.41,316.9690110352306
2005-06-26 00:00:00,7.34,5.01,183.87,307.2874043636529
2005-06-27 00:00:00,1.04,7.97,147.24,189.73446807433885
2005-06-28 00:00:00,3.29,5.78,287.32,196.76159340446677
2005-06-29 00:00:00,2.11,4.54,210.9,160.60218078868428
2005-06-30 00:00:00,0.0,7.74,133.96,99.23708830346084
2005-07-01 00:00:00,0.0,14.35,134.73,97.62688874316017
2005-07-02 00:00:00,0.0,14.47,127.86,146.91626765571357
2005-07-03 00:00:00,8.52,12.73,144.01,255.74216690460148
2005-07-04 00:00:00,0.0,15.99,140.02,198.55030274723865
2005-07-05 00:00:00,0.0,17.54,138.44,185.89466254871112
2005-07-06 00:00:00,0.0,16.08,114.01,136.3500567507227
2005-07-07 00:00:00,0.0,17.1,84.16,105.51722773588344
2005-07-08 00:00:00,0.5,15.14,73.14,102.72757524523499
2005-07-09 00:00:00,0.26,14.81,73.88,97.32499695697918
2005-07-10 00:00:00,0.01,16.05,58.28,89.36913868593761
2005-07-11 00:00:00,0.17,14.46,49.61,93.59151438890139
2005-07-12 00:00:00,0.0,14.96,41.74,85.83715472748956
2005-07-13 00:00:00,3.02,13.39,42.62,116.61240386269952
2005-07-14 00:00:00,0.01,8.28,36.46,92.01106070335821
2005-07-15 00:00:00,0.0,10.98,26.36,48.771469736021565
2005-07-16 00:00:00,1.35,11.65,28.34,45.7551425781926
2005-07-17 00:00:00,0.12,10.06,27.29,42.64310900671455
2005-07-18 00:00:00,0.09,11.43,25.45,39.724266341745825
2005-07-19 00:00:00,0.0,15.23,23.62,36.954667851035005
2005-07-20 00:00:00,0.2,13.99,23.96,34.526969953159714
2005-07-21 00:00:00,13.78,12.77,185.94,103.52610516454574
2005-07-22 00:00:00,9.2,11.38,131.66,163.12507117938404
2005-07-23 00:00:00,0.56,9.22,93.18,81.24396296193413
2005-07-24 00:00:00,0.46,7.19,61.49,46.55003147523294
2005-07-25 00:00:00,3.15,7.51,47.8,53.72363665024398
2005-07-26 00:00:00,0.81,10.42,37.85,45.27480738691274
2005-07-27 00:00:00,0.4,10.63,56.87,42.475442953530255
2005-07-28 00:00:00,2.53,9.99,49.47,43.1869408730667
2005-07-29 00:00:00,1.28,9.54,34.1,41.72885284607379
2005-07-30 00:00:00,0.0,7.95,26.36,38.81949344174098
2005-07-31 00:00:00,0.01,8.71,21.39,36.11635584897559
2005-08-01 00:00:00,4.5,11.0,19.84,40.98337082978561
2005-08-02 00:00:00,0.18,6.93,23.19,38.2562434621499
2005-08-03 00:00:00,0.0,9.76,17.72,35.58899636332331
2005-08-04 00:00:00,4.57,10.4,34.54,40.607657981979834
2005-08-05 00:00:00,5.3,8.49,68.11,46.474437777416355
2005-08-06 00:00:00,4.04,7.16,50.32,66.69424576512645
2005-08-07 00:00:00,20.62,7.96,288.96,287.45509495026295
2005-08-08 00:00:00,12.06,9.74,372.95,285.5677706421237
2005-08-09 00:00:00,0.05,10.81,121.01,135.18655549315667
2005-08-10 00:00:00,3.22,11.17,91.46,101.57655838863913
2005-08-11 00:00:00,12.18,11.29,335.3,199.19017215132735
2005-08-12 00:00:00,2.95,10.15,160.15,127.88589660855202
2005-08-13 00:00:00,0.81,8.22,115.96,67.04138011255786
2005-08-14 00:00:00,0.18,7.29,76.12,45.366356477192056
2005-08-15 00:00:00,0.14,8.56,50.18,42.298209303898105
2005-08-16 00:00:00,0.83,9.22,43.65,40.24753993749456
2005-08-17 00:00:00,4.35,7.82,80.17,44.58035747917775
2005-08-18 00:00:00,2.51,10.14,57.96,45.108454692406646
2005-08-19 00:00:00,0.01,12.83,40.5,41.96684713676926
2005-08-20 00:00:00,0.07,13.29,29.71,39.080392936621
2005-08-21 00:00:00,1.75,10.51,36.0,38.66115523481061
2005-08-22 00:00:00,0.06,12.03,25.19,35.9981859407156
2005-08-23 00:00:00,9.06,13.26,182.72,55.294054941978665
2005-08-24 00:00:00,8.55,9.52,211.64,132.2576441177049
2005-08-25 00:00:00,0.35,10.53,81.95,64.80197310211936
2005-08-26 00:00:00,1.85,9.91,70.05,49.33678588929155
2005-08-27 00:00:00,0.73,6.51,56.56,44.893360070151914
2005-08-28 00:00:00,0.0,5.95,37.26,41.76336941850416
2005-08-29 00:00:00,1.69,8.01,31.13,41.05766151979649
2005-08-30 00:00:00,0.17,9.84,32.07,38.31627970802261
2005-08-31 00:00:00,0.22,6.66,28.53,35.81269120992772
2005-09-01 00:00:00,0.0,10.6,22.69,33.31580996686058
2005-09-02 00:00:00,0.02,13.61,17.93,31.00112593528191
2005-09-03 00:00:00,10.19,9.42,82.35,45.56278573358954
2005-09-04 00:00:00,0.0,8.55,36.0,42.38612234313902
2005-09-05 00:00:00,4.54,9.24,40.01,46.881650678401485
2005-09-06 00:00:00,1.44,8.77,39.88,45.4151351968885
2005-09-07 00:00:00,0.08,12.28,33.24,42.2955230632479
2005-09-08 00:00:00,1.55,12.18,37.5,41.324395566726935
2005-09-09 00:00:00,1.58,7.4,37.61,40.46946047806557
2005-09-10 00:00:00,2.17,2.93,50.47,40.67335624929985
2005-09-11 00:00:00,0.0,4.24,31.96,37.83758666928817
2005-09-12 00:00:00,2.92,7.47,29.22,39.60176703989603
2005-09-13 00:00:00,4.41,4.76,46.57,44.07807580800768
2005-09-14 00:00:00,2.86,7.52,105.66,45.2931917451312
2005-09-15 00:00:00,7.16,6.64,172.34,97.10778803047683
2005-09-16 00:00:00,5.93,1.89,115.78,110.55407400609351
2005-09-17 00:00:00,8.23,0.8,132.23,108.65353159378326
2005-09-18 00:00:00,0.82,4.68,117.03,58.08067212267454
2005-09-19 00:00:00,0.87,7.22,143.2,76.7706573931897
2005-09-20 00:00:00,0.0,10.39,107.09,48.149759420471035
2005-09-21 00:00:00,3.25,6.01,85.79,60.877211605780346
2005-09-22 00:00:00,0.33,5.43,53.38,45.130958554753875
2005-09-23 00:00:00,0.04,10.25,45.63,42.00387931128718
2005-09-24 00:00:00,0.18,10.51,35.77,39.205601510669034
2005-09-25 00:00:00,0.0,4.55,29.02,36.472164627600684
2005-09-26 00:00:00,0.01,8.14,25.19,33.932684137647854
2005-09-27 00:00:00,0.0,10.88,21.95,31.56687805919465
2005-09-28 00:00:00,0.02,9.16,19.69,29.374130557045028
2005-09-29 00:00:00,0.0,4.5,17.86,27.326149432438584
2005-09-30 00:00:00,0.08,4.44,16.76,25.467711696349085
2005-10-01 00:00:00,0.29,6.58,16.56,23.930038258965723
2005-10-02 00:00:00,0.11,6.69,16.69,22.33153896621247
2005-10-03 00:00:00,0.13,5.32,15.97,20.860917321298423
2005-10-04 00:00:00,4.84,4.82,18.22,27.349533078961226
2005-10-05 00:00:00,0.0,4.42,17.1,25.442708044472557
2005-10-06 00:00:00,0.0,3.46,15.26,23.668827938208267
2005-10-07 00:00:00,0.0,4.87,14.03,22.01862376399885
2005-10-08 00:00:00,0.0,8.98,13.27,20.483472765370724
2005-10-09 00:00:00,0.13,10.39,14.63,19.141699349308823
2005-10-10 00:00:00,4.0,5.08,30.82,24.358825613542102
2005-10-11 00:00:00,0.0,7.63,22.69,22.66051440813522
2005-10-12 00:00:00,0.0,10.26,17.79,21.080610427943956
2005-10-13 00:00:00,0.0,10.11,14.82,19.61085825373853
2005-10-14 00:00:00,2.12,6.05,14.82,21.18122264471202
2005-10-15 00:00:00,4.15,1.97,20.84,25.530911098008602
2005-10-16 00:00:00,0.0,-1.4,18.36,23.750881424579294
2005-10-17 00:00:00,0.0,-2.49,15.64,22.09522923235536
2005-10-18 00:00:00,0.0,-2.2,12.98,20.554737256811137
2005-10-19 00:00:00,0.0,-3.01,10.89,19.121921126401013
2005-10-20 00:00:00,0.0,-2.95,11.67,17.7887298866797
2005-10-21 00:00:00,0.03,0.07,12.53,16.559880563082334
2005-10-22 00:00:00,0.28,-1.12,12.37,15.455931049819087
2005-10-23 00:00:00,0.09,-4.96,11.2,14.378771273552767
2005-10-24 00:00:00,0.3,-7.69,6.47,13.376876718028967
2005-10-25 00:00:00,0.0,-6.05,7.2,12.44466830452724
2005-10-26 00:00:00,1.66,-3.45,6.98,11.580736308033126
2005-10-27 00:00:00,0.93,-0.88,9.05,11.006455334269278
2005-10-28 00:00:00,0.05,2.67,10.74,10.585828970466315
2005-10-29 00:00:00,0.0,8.98,53.83,15.740065523588626
2005-10-30 00:00:00,0.01,6.72,31.85,17.58402062885042
2005-10-31 00:00:00,0.0,10.14,24.74,16.358052688364808
2005-11-01 00:00:00,0.02,10.43,20.99,15.225671270794175
2005-11-02 00:00:00,0.03,7.92,18.51,14.176899621457798
2005-11-03 00:00:00,0.0,2.62,16.49,13.188478099540708
2005-11-04 00:00:00,0.03,6.08,15.32,12.28251150101248
2005-11-05 00:00:00,1.13,7.76,15.38,12.752832661352487
2005-11-06 00:00:00,0.03,2.96,18.51,11.87723951107655
2005-11-07 00:00:00,0.41,3.61,15.83,11.413553936787856
2005-11-08 00:00:00,0.0,3.51,15.64,10.618739870291543
2005-11-09 00:00:00,0.39,5.93,14.21,10.220297550082638
2005-11-10 00:00:00,2.84,3.67,19.16,13.765026050027954
2005-11-11 00:00:00,0.07,1.86,16.09,12.838850270527818
2005-11-12 00:00:00,0.32,2.27,12.53,12.164419375272695
2005-11-13 00:00:00,1.38,3.36,15.13,13.036389939243486
2005-11-14 00:00:00,6.05,0.22,20.6,16.249061287958327
2005-11-15 00:00:00,18.38,0.79,57.03,31.76169428799328
2005-11-16 00:00:00,13.53,-3.12,30.01,29.626612027939192
2005-11-17 00:00:00,5.82,-3.69,27.29,27.581831453844615
2005-11-18 00:00:00,3.52,-3.58,24.48,25.72259635949143
2005-11-19 00:00:00,4.44,-3.41,22.61,23.96451767788622
2005-11-20 00:00:00,5.33,-1.85,22.94,23.244854909269325
2005-11-21 00:00:00,1.49,-3.56,19.84,21.8372207342559
2005-11-22 00:00:00,0.4,-1.07,25.01,20.450449401978553
2005-11-23 00:00:00,0.0,-1.33,36.11,19.507517962585474
2005-11-24 00:00:00,1.65,0.29,57.34,20.93695609117217
2005-11-25 00:00:00,1.69,-0.91,40.25,22.66977057914909
2005-11-26 00:00:00,0.01,-1.63,26.45,21.700252274902688
2005-11-27 00:00:00,0.0,-5.89,21.77,20.50463484927287
2005-11-28 00:00:00,0.03,-7.7,18.93,19.132802580024947
2005-11-29 00:00:00,1.86,-7.51,17.98,17.868972513250313
2005-11-30 00:00:00,3.88,-7.58,16.09,16.695934095306523
2005-12-01 00:00:00,0.04,-11.7,12.77,15.60192396857783
2005-12-02 00:00:00,0.01,-8.56,16.56,14.586737129815743
